club_a_slug,club_a,club_b_slug,club_b,player,normalized_player,player_qid,player_api_football_id,accepted_answers
juventus,Juventus,flamengo,Flamengo,Emerson,emerson,Q215952,,emerson;emerson barbosa rodrigues dos santos;emerson da conceicao;emerson da luz;emerson dos santos da luz;emerson ferreira da rosa;emerson luiz firmino;emerson moises costa;emerson pereira da silva
juventus,Juventus,flamengo,Flamengo,Felipe Melo,felipe melo,DEMO-078-felipe-melo,,felipe melo;felipe melo de carvalho
juventus,Juventus,flamengo,Flamengo,Felipe Melo,felipe melo,Q204450,,felipe melo;felipe melo de carvalho
juventus,Juventus,flamengo,Flamengo,Fábio Augusto,fabio augusto,Q5562402,,fabio augusto;fabio augusto de castro carvalho
juventus,Juventus,flamengo,Flamengo,Júlio César,julio cesar,Q603190,,julio cesar;julio cesar antonio de souza;julio cesar da silva;julio cesar da silva e souza;julio cesar da silva rodriguez;julio cesar de souza santos;julio cesar jacobi;julio cesar mendes moreira;julio cesar santos correa;julio cesar soares de espindola
juventus,Juventus,flamengo,Flamengo,Luizão,luizao,Q112228314,,luiz carlos bombonato goulart;luiz gustavo oliveira da silva;luizao;osvaldo luiz pereira
juventus,Juventus,flamengo,Flamengo,Mauricio Isla,mauricio isla,Q296222,,mauricio anibal isla isla;mauricio isla
juventus,Juventus,flamengo,Flamengo,Nunes,nunes,Q2448647,,anderson francisco nunes;joao batista nunes de oliveira;nunes
juventus,Juventus,flamengo,Flamengo,Rômulo,romulo,Q2468436,,romulo;romulo azevedo simao;romulo borges monteiro;romulo helberte pereira junior;romulo marques antoneli;romulo souza orestes caldeira
juventus,Juventus,flamengo,Flamengo,Tuta,tuta,Q61680332,,adorcelino wesley gomes da silva;joao margarido rodrigues alves;lucas silva melo;moacir bastos;tuta
juventus,Juventus,flamengo,Flamengo,Zé Roberto,ze roberto,Q57167,,jose roberto assuncao de araujo filho;jose roberto da silva junior;jose roberto de oliveira;jose roberto marques;ze roberto
juventus,Juventus,fulham,Fulham,Edwin van der Sar,edwin van der sar,Q482955,,edwin van der sar
juventus,Juventus,fulham,Fulham,Kristian Šekularac,kristian sekularac,Q115195937,,kristian anthony sekularac;kristian sekularac
juventus,Juventus,fulham,Fulham,Marcelo Djaló,marcelo djalo,Q19545355,,marcelo amado djalo taritolay;marcelo djalo
juventus,Juventus,fulham,Fulham,Mario Lemina,mario lemina,Q13780454,,mario lemina;mario rene junior lemina
juventus,Juventus,fulham,Fulham,Zdeněk Grygera,zdenek grygera,Q168997,,zdenek grygera
juventus,Juventus,galatasaray,Galatasaray,Felipe Melo,felipe melo,DEMO-078-felipe-melo,,felipe melo;felipe melo de carvalho
juventus,Juventus,galatasaray,Galatasaray,Felipe Melo,felipe melo,Q204450,,felipe melo;felipe melo de carvalho
juventus,Juventus,galatasaray,Galatasaray,Jô,jo,Q314099,,jo;joao alves de assis silva;jonatas figueira fernandes;josiel alves de oliveira
juventus,Juventus,galatasaray,Galatasaray,Mario Lemina,mario lemina,Q13780454,,mario lemina;mario rene junior lemina
juventus,Juventus,galatasaray,Galatasaray,Mbaye Diagne,mbaye diagne,Q16234012,,mbaye diagne
juventus,Juventus,galatasaray,Galatasaray,Morgan De Sanctis,morgan de sanctis,Q219618,,morgan de sanctis
juventus,Juventus,galatasaray,Galatasaray,Álvaro Morata,alvaro morata,DEMO-027-álvaro-morata,,alvaro borja morata martin;alvaro morata
juventus,Juventus,galatasaray,Galatasaray,Álvaro Morata,alvaro morata,Q48770,,alvaro borja morata martin;alvaro morata
juventus,Juventus,genk,Genk,Andi Zeqiri,andi zeqiri,Q25990555,,andi avdi zeqiri;andi zeqiri
juventus,Juventus,genk,Genk,Edon Zhegrova,edon zhegrova,Q42303600,,edon lulzim zhegrova;edon zhegrova
juventus,Juventus,genk,Genk,Sunday Oliseh,sunday oliseh,Q434750,,sunday ogochukwu oliseh;sunday oliseh
juventus,Juventus,genk,Genk,Zoran Ban,zoran ban,Q1922342,,zoran ban
juventus,Juventus,genoa,Genoa,Abdoulay Konko,abdoulay konko,Q308391,,abdoulay konko
juventus,Juventus,genoa,Genoa,Aldo Marelli,aldo marelli,Q2832323,,aldo marelli
juventus,Juventus,genoa,Genoa,Alessandro Matri,alessandro matri,Q36305,,alessandro matri
juventus,Juventus,genoa,Genoa,Alessandro Vogliacco,alessandro vogliacco,Q59656067,,alessandro vogliacco
juventus,Juventus,genoa,Genoa,Andrea Cambiaso,andrea cambiaso,Q69656941,,andrea cambiaso
juventus,Juventus,genoa,Genoa,Andrea Favilli,andrea favilli,Q22673201,,andrea favilli
juventus,Juventus,genoa,Genoa,Andrea Fortunato,andrea fortunato,Q493906,,andrea fortunato
juventus,Juventus,genoa,Genoa,Andrea Gasbarroni,andrea gasbarroni,Q493939,,andrea gasbarroni
juventus,Juventus,genoa,Genoa,Andrea Masiello,andrea masiello,Q494429,,andrea masiello
juventus,Juventus,genoa,Genoa,Antonio Nocerino,antonio nocerino,Q213546,,antonio nocerino
juventus,Juventus,genoa,Genoa,Antonio Vojak,antonio vojak,Q605715,,antonio vojak
juventus,Juventus,genoa,Genoa,Carlo Ceresoli,carlo ceresoli,Q1042039,,carlo ceresoli
juventus,Juventus,genoa,Genoa,Christian Manfredini,christian manfredini,Q463890,,christian jose manfredini sisostri;christian manfredini
juventus,Juventus,genoa,Genoa,Christos Papadopoulos,christos papadopoulos,Q130545759,,christos papadopoulos
juventus,Juventus,genoa,Genoa,Ciro Immobile,ciro immobile,Q458101,,ciro immobile
juventus,Juventus,genoa,Genoa,Corrado Grabbi,corrado grabbi,Q3694239,,corrado grabbi
juventus,Juventus,genoa,Genoa,Cristian Romero,cristian romero,Q28058687,,cristian gabriel romero;cristian romero
juventus,Juventus,genoa,Genoa,Davide Micillo,davide micillo,Q3703583,,davide micillo
juventus,Juventus,genoa,Genoa,Domenico Criscito,domenico criscito,Q215527,,domenico criscito
juventus,Juventus,genoa,Genoa,Elio Rinero,elio rinero,Q387484,,elio rinero
juventus,Juventus,genoa,Genoa,Emiliano Moretti,emiliano moretti,Q313130,,emiliano moretti
juventus,Juventus,genoa,Genoa,Emilio Caprile,emilio caprile,Q1337447,,emilio caprile
juventus,Juventus,genoa,Genoa,Fabio Bonci,fabio bonci,Q1449145,,fabio bonci
juventus,Juventus,genoa,Genoa,Fabio Miretti,fabio miretti,Q105477844,,fabio miretti
juventus,Juventus,genoa,Genoa,Federico Giampaolo,federico giampaolo,Q3741739,,federico giampaolo
juventus,Juventus,genoa,Genoa,Fernando Viola,fernando viola,Q1158731,,fernando viola
juventus,Juventus,genoa,Genoa,Flavio Emoli,flavio emoli,Q1631739,,flavio emoli
juventus,Juventus,genoa,Genoa,Francesco Baldini,francesco baldini,Q988938,,francesco baldini
juventus,Juventus,genoa,Genoa,Francesco Cassata,francesco cassata,Q27859523,,francesco cassata;francesco d assisi cassata
juventus,Juventus,genoa,Genoa,Francesco Volpe,francesco volpe,Q1441267,,francesco massimiliano volpe;francesco volpe
juventus,Juventus,genoa,Genoa,Giacomo Neri,giacomo neri,Q679494,,giacomo neri
juventus,Juventus,genoa,Genoa,Gianfranco Zigoni,gianfranco zigoni,Q785862,,gianfranco cesare battista zigoni;gianfranco zigoni
juventus,Juventus,genoa,Genoa,Gianluca Francesconi,gianluca francesconi,Q3763230,,gianluca francesconi
juventus,Juventus,genoa,Genoa,Giuliano Musiello,giuliano musiello,Q3107902,,giuliano musiello
juventus,Juventus,genoa,Genoa,Giuseppe Corradi,giuseppe corradi,Q425873,,giuseppe corradi
juventus,Juventus,genoa,Genoa,Giuseppe Patrucco,giuseppe patrucco,Q3108117,,giuseppe patrucco
juventus,Juventus,genoa,Genoa,Giuseppe Sculli,giuseppe sculli,Q465935,,giuseppe sculli
juventus,Juventus,genoa,Genoa,Guido Macor,guido macor,Q1133653,,guido macor
juventus,Juventus,genoa,Genoa,Iago Falque,iago falque,Q439282,,iago falque;iago falque silva
juventus,Juventus,genoa,Genoa,Ilyos Zeytulayev,ilyos zeytulayev,Q937810,,ilyos zeytulayev
juventus,Juventus,genoa,Genoa,Ivano Bonetti,ivano bonetti,Q1069456,,ivano bonetti
juventus,Juventus,genoa,Genoa,Jeff Ekhator,jeff ekhator,Q128895710,,jeff ekhator;jeff osayuki ekhator
juventus,Juventus,genoa,Genoa,Koni De Winter,koni de winter,Q108200391,,koni de winter
juventus,Juventus,genoa,Genoa,Leonardo Bonucci,leonardo bonucci,Q208050,,leonardo bonucci
juventus,Juventus,genoa,Genoa,Lorenzo Ariaudo,lorenzo ariaudo,Q458683,,lorenzo ariaudo
juventus,Juventus,genoa,Genoa,Luca Pellegrini,luca pellegrini,Q56754409,,luca pellegrini
juventus,Juventus,genoa,Genoa,Luca Toni,luca toni,Q186478,,luca toni
juventus,Juventus,genoa,Genoa,Luca Zanimacchia,luca zanimacchia,Q26741202,,luca zanimacchia
juventus,Juventus,genoa,Genoa,Luigi Sartor,luigi sartor,Q1876270,,luigi sartor
juventus,Juventus,genoa,Genoa,Luigi Simoni,luigi simoni,Q2537282,,luigi simoni
juventus,Juventus,genoa,Genoa,Manolo Portanova,manolo portanova,Q64009828,,manolo portanova
juventus,Juventus,genoa,Genoa,Marco Borriello,marco borriello,Q44097,,marco borriello
juventus,Juventus,genoa,Genoa,Marco Di Vaio,marco di vaio,Q136940,,marco di vaio
juventus,Juventus,genoa,Genoa,Marco Motta,marco motta,Q337646,,marco motta
juventus,Juventus,genoa,Genoa,Marco Pacione,marco pacione,Q3290132,,marco pacione
juventus,Juventus,genoa,Genoa,Marco Rigoni,marco rigoni,Q1660165,,marco rigoni
juventus,Juventus,genoa,Genoa,Mario Bò,mario bo,Q666992,,mario bo
juventus,Juventus,genoa,Genoa,Mario Genta,mario genta,Q1898828,,mario genta
juventus,Juventus,genoa,Genoa,Marko Pjaca,marko pjaca,Q15039855,,marko pjaca
juventus,Juventus,genoa,Genoa,Massimo Briaschi,massimo briaschi,Q1485330,,massimo briaschi
juventus,Juventus,genoa,Genoa,Massimo Paci,massimo paci,Q2548011,,massimo paci
juventus,Juventus,genoa,Genoa,Matteo Paro,matteo paro,Q548102,,matteo paro
juventus,Juventus,genoa,Genoa,Mattia Cassani,mattia cassani,Q219887,,mattia cassani
juventus,Juventus,genoa,Genoa,Mattia Perin,mattia perin,Q861615,,mattia perin
juventus,Juventus,genoa,Genoa,Michele Padovano,michele padovano,Q1931119,,michele padovano
juventus,Juventus,genoa,Genoa,Nicola Caricola,nicola caricola,Q368406,,nicola caricola
juventus,Juventus,genoa,Genoa,Nicola Leali,nicola leali,Q195324,,nicola leali
juventus,Juventus,genoa,Genoa,Nicola Zanini,nicola zanini,Q3876400,,nicola zanini
juventus,Juventus,genoa,Genoa,Nicolò Rovella,nicolo rovella,Q74105143,,nicolo rovella
juventus,Juventus,genoa,Genoa,Nicolò Turco,nicolo turco,Q120725624,,nicolo turco
juventus,Juventus,genoa,Genoa,Omar Milanetto,omar milanetto,Q2360347,,omar milanetto
juventus,Juventus,genoa,Genoa,Oscar Damiani,oscar damiani,Q1072178,,giuseppe damiani;oscar damiani
juventus,Juventus,genoa,Genoa,Paolo Gozzi,paolo gozzi,Q63118755,,paolo gozzi;paolo gozzi andy iweru
juventus,Juventus,genoa,Genoa,Pietro Magni,pietro magni,Q1173642,,pietro magni
juventus,Juventus,genoa,Genoa,Radu Drăgușin,radu dragusin,Q86835512,,radu dragusin;radu matei dragusin
juventus,Juventus,genoa,Genoa,Raffaele Ametrano Lorenzo,raffaele ametrano lorenzo,Q981004,,raffaele ametrano;raffaele ametrano lorenzo
juventus,Juventus,genoa,Genoa,Raffaele Palladino,raffaele palladino,Q282551,,raffaele palladino
juventus,Juventus,genoa,Genoa,Riccardo Carapellese,riccardo carapellese,Q1360161,,riccardo carapellese
juventus,Juventus,genoa,Genoa,Richmond Boakye,richmond boakye,Q980185,,richmond boakye;richmond yiadom boakye
juventus,Juventus,genoa,Genoa,Rolando Mandragora,rolando mandragora,Q18402294,,rolando mandragora
juventus,Juventus,genoa,Genoa,Rubinho,rubinho,Q642934,,rubens fernando moedim;rubinho
juventus,Juventus,genoa,Genoa,Rubén Olivera,ruben olivera,Q219879,,ruben ariel olivera da rosa;ruben olivera
juventus,Juventus,genoa,Genoa,Rômulo,romulo,Q2468436,,romulo;romulo azevedo simao;romulo borges monteiro;romulo helberte pereira junior;romulo marques antoneli;romulo souza orestes caldeira
juventus,Juventus,genoa,Genoa,Stefano Sturaro,stefano sturaro,Q15731856,,stefano sturaro
juventus,Juventus,genoa,Genoa,Stefano Tacconi,stefano tacconi,Q375012,,stefano tacconi
juventus,Juventus,genoa,Genoa,Tomás Rincón,tomas rincon,Q210279,,tomas eduardo rincon hernandez;tomas rincon
juventus,Juventus,genoa,Genoa,Ugo Amoretti,ugo amoretti,Q980829,,ugo amoretti
juventus,Juventus,genoa,Genoa,Vincenzo Traspedini,vincenzo traspedini,Q3559956,,vincenzo traspedini
juventus,Juventus,gent,Gent,Jonathan David,jonathan david,Q56085180,,jonathan christian david;jonathan david
juventus,Juventus,genclerbirligi,Gençlerbirliği,Franco Tongya,franco tongya,Q73789862,,franco daryl tongya heubang;franco tongya
juventus,Juventus,genclerbirligi,Gençlerbirliği,James Troisi,james troisi,Q557329,,james troisi
juventus,Juventus,hajduk-split,Hajduk Split,Alen Bokšić,alen boksic,Q313518,,alen boksic
juventus,Juventus,hajduk-split,Hajduk Split,Igor Tudor,igor tudor,Q276544,,igor tudor
juventus,Juventus,hajduk-split,Hajduk Split,Jô,jo,Q314099,,jo;joao alves de assis silva;jonatas figueira fernandes;josiel alves de oliveira
juventus,Juventus,hajduk-split,Hajduk Split,Robert Jarni,robert jarni,Q311898,,robert jarni
juventus,Juventus,hamburg,Hamburg,Albin Ekdal,albin ekdal,Q371652,,albin ekdal
juventus,Juventus,hamburg,Hamburg,Eljero Elia,eljero elia,Q201896,,eljero elia;eljero george rinaldo elia
juventus,Juventus,hamburg,Hamburg,Emerson,emerson,Q215952,,emerson;emerson barbosa rodrigues dos santos;emerson da conceicao;emerson da luz;emerson dos santos da luz;emerson ferreira da rosa;emerson luiz firmino;emerson moises costa;emerson pereira da silva
juventus,Juventus,hamburg,Hamburg,Filip Kostić,filip kostic,Q249198,,filip kostic
juventus,Juventus,hamburg,Hamburg,Hasan Salihamidžić,hasan salihamidzic,Q153387,,hasan salihamidzic
juventus,Juventus,hamburg,Hamburg,Juan Pablo Sorín,juan pablo sorin,Q220746,,juan pablo sorin
juventus,Juventus,hamburg,Hamburg,Ouasim Bouy,ouasim bouy,Q1953130,,ouasim bouy
juventus,Juventus,hamburg,Hamburg,Reto Ziegler,reto ziegler,Q31664,,reto pirmin ziegler;reto ziegler
juventus,Juventus,hamburg,Hamburg,Tomás Rincón,tomas rincon,Q210279,,tomas eduardo rincon hernandez;tomas rincon
juventus,Juventus,hamburg,Hamburg,Zé Roberto,ze roberto,Q57167,,jose roberto assuncao de araujo filho;jose roberto da silva junior;jose roberto de oliveira;jose roberto marques;ze roberto
juventus,Juventus,hearts,Heart of Midlothian,Pasquale Bruno,pasquale bruno,Q1486409,,pasquale bruno
juventus,Juventus,hellas-verona,Hellas Verona,Adrian Mutu,adrian mutu,Q202645,,adrian mutu
juventus,Juventus,hellas-verona,Hellas Verona,Andrea Favilli,andrea favilli,Q22673201,,andrea favilli
juventus,Juventus,hellas-verona,Hellas Verona,Angelo Martino Colombo,angelo martino colombo,Q602905,,angelo martino colombo
juventus,Juventus,hellas-verona,Hellas Verona,Angelo Peruzzi,angelo peruzzi,Q294565,,angelo peruzzi
juventus,Juventus,hellas-verona,Hellas Verona,Beniamino Vignola,beniamino vignola,Q817291,,beniamino vignola
juventus,Juventus,hellas-verona,Hellas Verona,Dario Bonetti,dario bonetti,Q1449429,,dario bonetti
juventus,Juventus,hellas-verona,Hellas Verona,Dario Campagna,dario campagna,Q5222829,,dario campagna
juventus,Juventus,hellas-verona,Hellas Verona,Dino da Costa,dino da costa,Q585082,,dino da costa
juventus,Juventus,hellas-verona,Hellas Verona,Domenico Maietta,domenico maietta,Q3397660,,domenico maietta
juventus,Juventus,hellas-verona,Hellas Verona,Domenico Penzo,domenico penzo,Q1083540,,domenico penzo
juventus,Juventus,hellas-verona,Hellas Verona,Egidio Micheloni,egidio micheloni,Q3049188,,egidio micheloni
juventus,Juventus,hellas-verona,Hellas Verona,Elio Rinero,elio rinero,Q387484,,elio rinero
juventus,Juventus,hellas-verona,Hellas Verona,Enzo Maresca,enzo maresca,Q317282,,enzo maresca
juventus,Juventus,hellas-verona,Hellas Verona,Ermanno Scaramuzzi,ermanno scaramuzzi,Q3056713,,ermanno scaramuzzi
juventus,Juventus,hellas-verona,Hellas Verona,Eugenio Corini,eugenio corini,Q511092,,eugenio corini
juventus,Juventus,hellas-verona,Hellas Verona,Fabio Marangon,fabio marangon,Q3737769,,fabio marangon
juventus,Juventus,hellas-verona,Hellas Verona,Fabrizio Cammarata,fabrizio cammarata,Q1533299,,fabrizio cammarata
juventus,Juventus,hellas-verona,Hellas Verona,Federico Giampaolo,federico giampaolo,Q3741739,,federico giampaolo
juventus,Juventus,hellas-verona,Hellas Verona,Filippo Inzaghi,filippo inzaghi,Q126503,,filippo inzaghi
juventus,Juventus,hellas-verona,Hellas Verona,Frederik Sørensen,frederik sorensen,Q357285,,frederik hillersborg sorensen;frederik sorensen
juventus,Juventus,hellas-verona,Hellas Verona,Gianfranco Zigoni,gianfranco zigoni,Q785862,,gianfranco cesare battista zigoni;gianfranco zigoni
juventus,Juventus,hellas-verona,Hellas Verona,Giangiacomo Magnani,giangiacomo magnani,Q50823879,,giangiacomo magnani
juventus,Juventus,hellas-verona,Hellas Verona,Gianluca Frabotta,gianluca frabotta,Q57242464,,gianluca frabotta
juventus,Juventus,hellas-verona,Hellas Verona,Gianluca Pessotto,gianluca pessotto,Q319543,,gianluca pessotto
juventus,Juventus,hellas-verona,Hellas Verona,Giuliano Musiello,giuliano musiello,Q3107902,,giuliano musiello
juventus,Juventus,hellas-verona,Hellas Verona,Giuseppe Galderisi,giuseppe galderisi,Q703710,,giuseppe galderisi
juventus,Juventus,hellas-verona,Hellas Verona,Gladstone,gladstone,Q1372468,,gladstone;gladstone pereira della valentina
juventus,Juventus,hellas-verona,Hellas Verona,Grigoris Kastanos,grigoris kastanos,Q19957957,,grigoris kastanos
juventus,Juventus,hellas-verona,Hellas Verona,Ilyos Zeytulayev,ilyos zeytulayev,Q937810,,ilyos zeytulayev
juventus,Juventus,hellas-verona,Hellas Verona,Jess Vanstrattan,jess vanstrattan,Q1077370,,jess kedwell vanstrattan;jess vanstrattan
juventus,Juventus,hellas-verona,Hellas Verona,Jonatan Binotto,jonatan binotto,Q1445082,,jonatan binotto
juventus,Juventus,hellas-verona,Hellas Verona,Juan Cabal,juan cabal,Q104820962,,juan cabal;juan david cabal murillo
juventus,Juventus,hellas-verona,Hellas Verona,Luca Marrone,luca marrone,Q704951,,luca marrone
juventus,Juventus,hellas-verona,Hellas Verona,Luca Toni,luca toni,Q186478,,luca toni
juventus,Juventus,hellas-verona,Hellas Verona,Luciano Bodini,luciano bodini,Q1446681,,luciano bodini
juventus,Juventus,hellas-verona,Hellas Verona,Luciano Favero,luciano favero,Q1371042,,luciano favero
juventus,Juventus,hellas-verona,Hellas Verona,Luciano Spinosi,luciano spinosi,Q1337309,,luciano spinosi
juventus,Juventus,hellas-verona,Hellas Verona,Luigi De Agostini,luigi de agostini,Q723843,,luigi de agostini
juventus,Juventus,hellas-verona,Hellas Verona,Luigi Fuin,luigi fuin,Q3266444,,luigi fuin
juventus,Juventus,hellas-verona,Hellas Verona,Luigi Sartor,luigi sartor,Q1876270,,luigi sartor
juventus,Juventus,hellas-verona,Hellas Verona,Marcel Büchel,marcel buchel,Q1892965,,marcel buchel
juventus,Juventus,hellas-verona,Hellas Verona,Marco Di Vaio,marco di vaio,Q136940,,marco di vaio
juventus,Juventus,hellas-verona,Hellas Verona,Marco Pacione,marco pacione,Q3290132,,marco pacione
juventus,Juventus,hellas-verona,Hellas Verona,Marco Zamboni,marco zamboni,Q3290185,,marco zamboni
juventus,Juventus,hellas-verona,Hellas Verona,Marco Zanchi,marco zanchi,Q2257599,,marco zanchi
juventus,Juventus,hellas-verona,Hellas Verona,Marino Magrin,marino magrin,Q3848211,,marino magrin
juventus,Juventus,hellas-verona,Hellas Verona,Martín Cáceres,martin caceres,Q194107,,jose martin caceres silva;martin caceres
juventus,Juventus,hellas-verona,Hellas Verona,Massimo Storgato,massimo storgato,Q3851484,,massimo storgato
juventus,Juventus,hellas-verona,Hellas Verona,Mattia Cassani,mattia cassani,Q219887,,mattia cassani
juventus,Juventus,hellas-verona,Hellas Verona,Mauro Camoranesi,mauro camoranesi,Q189716,,mauro camoranesi;mauro german camoranesi serra
juventus,Juventus,hellas-verona,Hellas Verona,Max Vieri,max vieri,Q589641,,massimiliano vieri;max vieri
juventus,Juventus,hellas-verona,Hellas Verona,Michele Serena,michele serena,Q953439,,michele serena
juventus,Juventus,hellas-verona,Hellas Verona,Moise Kean,moise kean,Q27889974,,bioty moise kean;moise kean
juventus,Juventus,hellas-verona,Hellas Verona,Nenê,nene,Q316836,,adriano barbosa miranda da luz;anderson luiz de carvalho;anderson miguel da silva;ayrton leite;claudio olinto de carvalho;nene;tamagnini manuel gomes batista
juventus,Juventus,hellas-verona,Hellas Verona,Nicola Zanini,nicola zanini,Q3876400,,nicola zanini
juventus,Juventus,hellas-verona,Hellas Verona,Paolo Rossi,paolo rossi,Q178628,,paolo rossi
juventus,Juventus,hellas-verona,Hellas Verona,Pierino Fanna,pierino fanna,Q2274998,,pierino fanna;pietro fanna
juventus,Juventus,hellas-verona,Hellas Verona,Pietro Sforzin,pietro sforzin,Q3388193,,pietro sforzin
juventus,Juventus,hellas-verona,Hellas Verona,Pol Lirola,pol lirola,Q26255080,,pol lirola;pol mikel lirola kosok
juventus,Juventus,hellas-verona,Hellas Verona,Raffaele Ametrano Lorenzo,raffaele ametrano lorenzo,Q981004,,raffaele ametrano;raffaele ametrano lorenzo
juventus,Juventus,hellas-verona,Hellas Verona,Roberto Boninsegna,roberto boninsegna,Q448752,,roberto boninsegna
juventus,Juventus,hellas-verona,Hellas Verona,Roberto Galia,roberto galia,Q2256069,,roberto galia
juventus,Juventus,hellas-verona,Hellas Verona,Roberto Soldà,roberto solda,Q3939173,,roberto solda
juventus,Juventus,hellas-verona,Hellas Verona,Roberto Tricella,roberto tricella,Q569782,,roberto tricella
juventus,Juventus,hellas-verona,Hellas Verona,Romolo Bizzotto,romolo bizzotto,Q1424192,,romolo bizzotto
juventus,Juventus,hellas-verona,Hellas Verona,Rômulo,romulo,Q2468436,,romulo;romulo azevedo simao;romulo borges monteiro;romulo helberte pereira junior;romulo marques antoneli;romulo souza orestes caldeira
juventus,Juventus,hellas-verona,Hellas Verona,Sergio Almirón,sergio almiron,Q387003,,sergio almiron;sergio bernardo almiron
juventus,Juventus,hellas-verona,Hellas Verona,Sergio Gori,sergio gori,Q2706328,,sergio gori
juventus,Juventus,hellas-verona,Hellas Verona,Simone Ganz,simone ganz,Q4133376,,simone andrea ganz;simone ganz
juventus,Juventus,hellas-verona,Hellas Verona,Stefano Pioli,stefano pioli,Q923088,,stefano pioli
juventus,Juventus,hellas-verona,Hellas Verona,Stefano Sturaro,stefano sturaro,Q15731856,,stefano sturaro
juventus,Juventus,hellas-verona,Hellas Verona,Umberto Colombo,umberto colombo,Q1154126,,umberto colombo
juventus,Juventus,hellas-verona,Hellas Verona,Valeri Bojinov,valeri bojinov,Q310737,,valeri bojinov;valeri emilov bojinov
juventus,Juventus,hellas-verona,Hellas Verona,Vincenzo Traspedini,vincenzo traspedini,Q3559956,,vincenzo traspedini
juventus,Juventus,hellas-verona,Hellas Verona,Vinicio Verza,vinicio verza,Q1085030,,vinicio verza
juventus,Juventus,hellas-verona,Hellas Verona,Wesley Gasolina,wesley gasolina,Q85814968,,wesley david de oliveira andrade;wesley gasolina
juventus,Juventus,hertha-bsc,Hertha BSC,Luizão,luizao,Q112228314,,luiz carlos bombonato goulart;luiz gustavo oliveira da silva;luizao;osvaldo luiz pereira
juventus,Juventus,hertha-bsc,Hertha BSC,Lúcio,lucio,Q156822,,lucimar ferreira da silva;lucio;lucio carlos cajueiro de souza;lucio soares
juventus,Juventus,hertha-bsc,Hertha BSC,Raffael,raffael,Q467587,,raffael;raffael caetano de araujo
juventus,Juventus,hertha-bsc,Hertha BSC,Sami Khedira,sami khedira,Q54094,,sami khedira
juventus,Juventus,hoffenheim,Hoffenheim,Albian Hajdari,albian hajdari,Q99694316,,albian hajdari
juventus,Juventus,inter-miami,Inter Miami,Blaise Matuidi,blaise matuidi,Q1921,,blaise matuidi
juventus,Juventus,inter-miami,Inter Miami,Christian Makoun,christian makoun,Q30126492,,christian frederick bayoi makoun reyes;christian makoun
juventus,Juventus,inter-miami,Inter Miami,Gonzalo Higuaín,gonzalo higuain,DEMO-042-gonzalo-higuaín,,gonzalo gerardo higuain;gonzalo higuain
juventus,Juventus,inter-miami,Inter Miami,Gonzalo Higuaín,gonzalo higuain,Q483846,,gonzalo gerardo higuain;gonzalo higuain
juventus,Juventus,inter-milan,Inter Milan,Adrian Mutu,adrian mutu,Q202645,,adrian mutu
juventus,Juventus,inter-milan,Inter Milan,Adriano,adriano,Q94850,,adriano;adriano bispo dos santos;adriano correia claro;adriano ferreira martins;adriano leite ribeiro;adriano padilha nascimento;adriano pereira da silva;adriano vieira louzada;francisco adriano da silva rodrigues
juventus,Juventus,inter-milan,Inter Milan,Alberto Fontana,alberto fontana,Q2252579,,alberto fontana;alberto maria fontana
juventus,Juventus,inter-milan,Inter Milan,Alberto Gallinetta,alberto gallinetta,Q4712038,,alberto gallinetta
juventus,Juventus,inter-milan,Inter Milan,Aldo Serena,aldo serena,Q461581,,aldo serena
juventus,Juventus,inter-milan,Inter Milan,Alessandro Altobelli,alessandro altobelli,Q346945,,alessandro altobelli
juventus,Juventus,inter-milan,Inter Milan,Andrea Pirlo,andrea pirlo,DEMO-096-andrea-pirlo,,andrea pirlo
juventus,Juventus,inter-milan,Inter Milan,Angelo Peruzzi,angelo peruzzi,Q294565,,angelo peruzzi
juventus,Juventus,inter-milan,Inter Milan,Antonio Candreva,antonio candreva,Q32556,,antonio candreva
juventus,Juventus,inter-milan,Inter Milan,Aristide Coscia,aristide coscia,Q2319669,,aristide coscia;aristide francisco coscia
juventus,Juventus,inter-milan,Inter Milan,Arturo Vidal,arturo vidal,DEMO-058-arturo-vidal,,arturo erasmo vidal pardo;arturo vidal
juventus,Juventus,inter-milan,Inter Milan,Arturo Vidal,arturo vidal,Q192671,,arturo erasmo vidal pardo;arturo vidal
juventus,Juventus,inter-milan,Inter Milan,Carlo Ceresoli,carlo ceresoli,Q1042039,,carlo ceresoli
juventus,Juventus,inter-milan,Inter Milan,Christian Vieri,christian vieri,Q188696,,christian vieri
juventus,Juventus,inter-milan,Inter Milan,Cristiano Zanetti,cristiano zanetti,Q313208,,cristiano zanetti
juventus,Juventus,inter-milan,Inter Milan,Dani Osvaldo,dani osvaldo,Q313927,,dani osvaldo;pablo daniel osvaldo
juventus,Juventus,inter-milan,Inter Milan,Dino Baggio,dino baggio,Q328770,,dino baggio
juventus,Juventus,inter-milan,Inter Milan,Domenico Criscito,domenico criscito,Q215527,,domenico criscito
juventus,Juventus,inter-milan,Inter Milan,Edgar Davids,edgar davids,Q185115,,edgar davids;edgar steven davids
juventus,Juventus,inter-milan,Inter Milan,Emil Audero,emil audero,Q17410409,,emil audero;emilio audero mulyadi
juventus,Juventus,inter-milan,Inter Milan,Enrico Candiani,enrico candiani,Q1170553,,enrico aldo candiani;enrico candiani
